"","plot","block","subblock","water","fertilization","year","annuals","bare","dead.grass","disturbance","grass","litter","natives","other","other.weeds","total","waps","weeds","sub.block","precip.block","h2o","other.treatment","sp.trt","fert","clip","avena","bro.hordeaceous","bro.madritensis","bro.diandrus","hordeum.sp","lolium","oats","trifolium","centaurea","bro.carinatus","elymus","leymus","lotus","lupinus","nassella","poa","vulpia","bunchgrass","aegilops","taeniatherum","ag.big","ag.small","amsinckia","big.leaf.dandelion","bindweed","cap.bur","con.arv","conyza","epilobium.brach","erodium.moschatum","galium","geranium","gumplant","helianthus","italian.thistle","kickxia.elatine","lactuca.serriola","melilotus","milk.thistle","mustard","orchard.grass","phalaris.sp","redmaid","senecio","tarweed","thistle","tragopogon.porrifolius","unk.thistle","veronica","vicia"
"74",7,1,1,"latewet","none",2015,0,0,0,0,NA,85,75,75,0,150,0,NA,1,"A","late wet","28","Leymustriticoides","none","none",0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"75",7,1,1,"latewet","none",2016,15,25,0,0,0,85,77.5,NA,0,202.5,0,NA,1,"A","late wet","28","Leymustriticoides","none","none",2.5,12.5,0,0,0,0,0,0,0,0,0,75,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",7,1,1,"latewet","none",2017,107.5,0,0,0,NA,0,35,NA,0,167.5,0,NA,1,"A","late wet","28","Leymustriticoides","none","none",35,35,0,25,0,12.5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"77",7,1,1,"latewet","none",2018,77.5,25,0,0,0,65,25,NA,0,115,0,NA,1,"A","late wet","28","Leymustriticoides","none","none",65,12.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",8,1,1,"latewet","none",2008,105,0,NA,0,NA,0,0,NA,NA,120,15,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",12.5,35,0,0,0,45,0,12.5,0,0,0,0,0,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",8,1,1,"latewet","none",2009,40,0,NA,0,NA,0,0,NA,NA,65,25,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",25,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",8,1,1,"latewet","none",2010,17.5,0,NA,0,NA,25,0,NA,0,65,47.5,0,1,"A","late wet","1","WAPS+annuals","none","fall clipping",2.5,0,0,0,0,2.5,0,12.5,0,0,0,0,0,0,0,0,0,0,45,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",8,1,1,"latewet","none",2011,102.5,0,NA,0,NA,0,0,NA,0,127.5,25,0,1,"A","late wet","1","WAPS+annuals","none","fall clipping",12.5,35,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",8,1,1,"latewet","none",2012,17.5,0,NA,0,NA,0,0,NA,0,117.5,100,0,1,"A","late wet","1","WAPS+annuals","none","fall clipping",0,12.5,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",8,1,1,"latewet","none",2013,0,0,NA,0,NA,0,0,NA,0,110,110,0,1,"A","late wet","1","WAPS+annuals","none","fall clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",8,1,1,"latewet","none",2014,12.5,0,NA,0,NA,0,0,NA,0,132.5,120,0,1,"A","late wet","1","WAPS+annuals","none","fall clipping",0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",8,1,1,"latewet","none",2015,12.5,25,0,0,NA,85,2.5,25,0,105,65,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"86",8,1,1,"latewet","none",2016,105,45,0,0,0,0,27.5,NA,0,182.5,5,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",35,25,0,0,0,0,0,45,0,2.5,0,0,0,25,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",8,1,1,"latewet","none",2017,122.5,0,0,0,NA,0,12.5,NA,0,155,2.5,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",25,12.5,0,0,0,0,0,85,0,0,0,0,12.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",8,1,1,"latewet","none",2018,95,12.5,0,0,0,0,0,NA,0,145,35,NA,1,"A","late wet","1","WAPS+annuals","none","fall clipping",25,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",9,1,1,"latewet","high fert",2008,105,0,NA,0,NA,0,0,NA,NA,117.5,12.5,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",2.5,35,0,0,0,55,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",9,1,1,"latewet","high fert",2009,65,0,NA,0,NA,0,0,NA,NA,102.5,37.5,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",25,35,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,35,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",9,1,1,"latewet","high fert",2010,20,0,NA,0,NA,0,2.5,NA,0,132.5,110,0,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",2.5,12.5,0,0,0,2.5,0,2.5,0,2.5,0,0,0,0,0,0,0,0,75,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",9,1,1,"latewet","high fert",2011,27.5,0,NA,0,NA,0,0,NA,0,157.5,130,0,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",12.5,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",9,1,1,"latewet","high fert",2012,25,0,NA,0,NA,0,0,NA,0,125,100,0,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",9,1,1,"latewet","high fert",2013,15,0,NA,0,NA,0,0,NA,0,115,100,0,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",9,1,1,"latewet","high fert",2014,17.5,0,NA,0,NA,0,2.5,NA,0,97.5,77.5,0,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",2.5,12.5,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",9,1,1,"latewet","high fert",2015,15,85,0,0,NA,0,0,37.5,0,77.5,25,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",9,1,1,"latewet","high fert",2016,80,35,0,0,0,0,25,NA,0,152.5,12.5,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",25,55,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",9,1,1,"latewet","high fert",2017,110,0,0,0,NA,0,0,NA,0,125,2.5,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",9,1,1,"latewet","high fert",2018,90,12.5,0,12.5,0,0,0,NA,0,115,25,NA,1,"A","late wet","4","WAPS+annuals","high fert","fall clipping",25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",10,1,1,"latewet","none",2008,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",10,1,1,"latewet","none",2009,27.5,0,NA,0,NA,0,0,NA,NA,110,80,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",2.5,0,0,0,0,25,0,0,2.5,0,0,0,0,0,0,0,0,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",10,1,1,"latewet","none",2010,7.5,0,NA,0,NA,35,0,NA,0,100,90,0,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",2.5,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",10,1,1,"latewet","none",2011,47.5,0,NA,0,NA,0,0,NA,0,135,75,0,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",12.5,35,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",10,1,1,"latewet","none",2012,2.5,0,NA,0,NA,0,0,NA,0,101.5,99,0,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",10,1,1,"latewet","none",2013,0,0,NA,0,NA,0,0,NA,0,100,100,0,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",10,1,1,"latewet","none",2014,15,0,NA,0,NA,75,2.5,NA,0,95,77.5,0,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",0,2.5,0,12.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,65,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",10,1,1,"latewet","none",2015,17.5,0,0,0,NA,95,2.5,60,0,105,25,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",2.5,12.5,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"108",10,1,1,"latewet","none",2016,92.5,0,0,0,0,75,15,NA,0,182.5,0,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",45,12.5,0,35,0,0,0,0,0,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",10,1,1,"latewet","none",2017,130,0,0,0,NA,0,0,NA,0,190,2.5,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",35,45,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"110",10,1,1,"latewet","none",2018,82.5,25,0,12.5,0,35,25,NA,0,120,12.5,NA,1,"A","late wet","25","Centaureasolstitialis+WAPS+annuals","none","none",35,35,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",11,1,1,"latewet","none",2008,105,0,NA,0,NA,0,0,NA,NA,105,0,NA,1,"A","late wet","34","annuals","none","fall clipping",2.5,35,0,0,0,55,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",11,1,1,"latewet","none",2009,125,0,NA,0,NA,35,0,NA,NA,125,0,NA,1,"A","late wet","34","annuals","none","fall clipping",75,25,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",11,1,1,"latewet","none",2010,157.5,0,NA,0,NA,0,2.5,NA,0,160,0,0,1,"A","late wet","34","annuals","none","fall clipping",45,35,0,0,0,2.5,0,75,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",11,1,1,"latewet","none",2011,102.5,0,NA,0,NA,0,0,NA,0,102.5,0,0,1,"A","late wet","34","annuals","none","fall clipping",25,75,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",11,1,1,"latewet","none",2012,15,0,NA,0,NA,0,0,NA,0,92.5,77.5,0,1,"A","late wet","34","annuals","none","fall clipping",0,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",11,1,1,"latewet","none",2013,0,0,NA,0,NA,0,0,NA,0,95,95,0,1,"A","late wet","34","annuals","none","fall clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",11,1,1,"latewet","none",2014,15,0,NA,0,NA,0,2.5,NA,0,127.5,110,0,1,"A","late wet","34","annuals","none","fall clipping",2.5,12.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",11,1,1,"latewet","none",2015,27.5,0,0,0,NA,85,0,37.5,0,130,65,NA,1,"A","late wet","34","annuals","none","fall clipping",2.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"119",11,1,1,"latewet","none",2016,60,0,0,0,0,0,12.5,NA,0,162.5,90,NA,1,"A","late wet","34","annuals","none","fall clipping",12.5,12.5,0,0,0,0,0,35,0,12.5,0,0,0,0,0,0,0,0,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",11,1,1,"latewet","none",2017,115,25,0,0,NA,0,0,NA,0,157.5,27.5,NA,1,"A","late wet","34","annuals","none","fall clipping",25,35,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,25,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"121",11,1,1,"latewet","none",2018,70,0,0,12.5,0,35,0,NA,0,120,37.5,NA,1,"A","late wet","34","annuals","none","fall clipping",12.5,45,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",12,1,1,"latewet","none",2008,20,0,NA,0,NA,0,10,NA,NA,67.5,37.5,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",2.5,2.5,0,0,0,2.5,0,12.5,0,0,2.5,2.5,0,2.5,0,0,2.5,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",12,1,1,"latewet","none",2009,30,0,NA,0,NA,35,0,NA,NA,67.5,37.5,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",2.5,0,0,0,0,2.5,0,25,0,0,0,0,0,0,0,0,0,0,2.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",12,1,1,"latewet","none",2010,42.5,0,NA,25,NA,0,17.5,NA,2.5,140,77.5,0,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",2.5,2.5,0,0,0,2.5,0,35,0,2.5,2.5,0,0,12.5,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"125",12,1,1,"latewet","none",2011,7.5,0,NA,0,NA,0,0,NA,0,127.5,120,0,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",2.5,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",12,1,1,"latewet","none",2012,15,85,NA,0,NA,0,0,NA,0,15,0,0,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",2.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",12,1,1,"latewet","none",2013,12.5,0,NA,0,NA,0,0,NA,0,15,2.5,0,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",12,1,1,"latewet","none",2014,27.5,75,NA,0,NA,0,15,NA,0,47.5,5,0,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",12.5,12.5,0,0,0,0,0,2.5,0,12.5,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",12,1,1,"latewet","none",2015,80,0,0,0,NA,0,5,47.5,0,135,2.5,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",12.5,55,0,0,0,0,0,12.5,0,0,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"130",12,1,1,"latewet","none",2016,110,0,0,0,0,0,15,NA,0,127.5,2.5,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",65,45,0,0,0,0,0,0,0,2.5,0,0,0,0,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",12,1,1,"latewet","none",2017,50,55,0,0,NA,0,0,NA,0,62.5,12.5,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",45,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",12,1,1,"latewet","none",2018,37.5,55,0,0,0,0,27.5,NA,0,95,25,NA,1,"A","late wet","8","natives+WAPS+annuals","none","spring clipping",12.5,25,0,0,0,0,0,0,0,2.5,0,0,0,0,25,0,0,0,25,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",13,1,1,"latewet","none",2008,50,0,NA,0,NA,0,32.5,NA,NA,82.5,0,NA,1,"A","late wet","13","annuals+natives","none","none",12.5,12.5,0,0,0,12.5,0,12.5,0,2.5,2.5,2.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",13,1,1,"latewet","none",2009,97.5,0,NA,0,NA,0,72.5,NA,NA,170,0,NA,1,"A","late wet","13","annuals+natives","none","none",35,25,0,0,0,12.5,0,25,0,25,0,0,0,12.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",13,1,1,"latewet","none",2010,20,12.5,NA,0,NA,65,15,NA,12.5,50,2.5,0,1,"A","late wet","13","annuals+natives","none","none",12.5,2.5,0,0,0,2.5,0,2.5,0,12.5,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"136",13,1,1,"latewet","none",2011,62.5,0,NA,0,NA,0,25,NA,25,112.5,0,0,1,"A","late wet","13","annuals+natives","none","none",25,25,0,25,0,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",13,1,1,"latewet","none",2012,27.5,0,NA,0,NA,0,42.5,NA,0,105,35,0,1,"A","late wet","13","annuals+natives","none","none",12.5,12.5,0,0,0,2.5,0,0,0,12.5,25,2.5,0,0,0,0,2.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",13,1,1,"latewet","none",2013,25,0,NA,0,NA,0,42.5,NA,0,80,12.5,0,1,"A","late wet","13","annuals+natives","none","none",12.5,12.5,0,0,0,0,0,0,0,2.5,35,0,0,2.5,0,0,2.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",13,1,1,"latewet","none",2014,17.5,0,NA,0,NA,85,50,NA,0,67.5,0,0,1,"A","late wet","13","annuals+natives","none","none",2.5,2.5,0,12.5,0,0,0,0,0,12.5,35,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",13,1,1,"latewet","none",2015,47.5,0,0,0,NA,65,37.5,35,0,120,0,NA,1,"A","late wet","13","annuals+natives","none","none",35,12.5,0,0,0,0,0,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"141",13,1,1,"latewet","none",2016,110,0,0,0,0,0,25,NA,0,135,0,NA,1,"A","late wet","13","annuals+natives","none","none",75,35,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",13,1,1,"latewet","none",2017,117.5,0,0,2.5,NA,0,27.5,NA,0,145,0,NA,1,"A","late wet","13","annuals+natives","none","none",25,55,0,12.5,0,25,0,0,0,0,25,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",13,1,1,"latewet","none",2018,82.5,12.5,0,0,0,55,40,NA,0,125,0,NA,1,"A","late wet","13","annuals+natives","none","none",35,35,0,12.5,0,0,0,0,0,12.5,12.5,12.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",14,1,1,"latewet","none",2008,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,1,"A","late wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",14,1,1,"latewet","none",2009,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,1,"A","late wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",14,1,1,"latewet","none",2010,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,"A","late wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",14,1,1,"latewet","none",2011,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,"A","late wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
